School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
GPS SHOLAKA,06211703701,Haryana,PALWAL,HODAL,GSSS SIHA,PALRI,121106,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,54,75,70,67,65,0,0,0,0,0,0,0,331,331,75,11,11
GMS SHOLAKA,06211703702,Haryana,PALWAL,HODAL,GSSS SIHA,SHOLAKA,121106,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,45,39,33,0,0,0,0,117,117,0,0,0
AL-ISLAMIYA PUBLIC SCHOOL SEVELI,06211703805,Haryana,PALWAL,HODAL,GSSS BANCHARI,SEOLI,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,26,16,22,24,15,15,10,5,0,0,0,0,133,133,16,9,9
GMSPS SONDHAD,06211704001,Haryana,PALWAL,HODAL,GSSS SONDHAD,SUNDHAD,121106,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,50,80,62,74,83,0,0,0,0,0,0,0,349,349,80,12,12
GGMSPS SONDHAD,06211704002,Haryana,PALWAL,HODAL,GSSS SONDHAD,SUNDHAD,121106,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,34,21,22,34,26,0,0,0,0,0,0,0,137,137,21,5,5
GGMS SONDHAD,06211704003,Haryana,PALWAL,HODAL,GSSS SONDHAD,SUNDHAD,121106,4-Upper Primary only,2-Girls,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,40,28,35,0,0,0,0,103,103,0,3,3
GSSS SONDHAD,06211704004,Haryana,PALWAL,HODAL,GSSS SONDHAD,SUNDHAD,121106,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,85,67,91,165,145,201,95,849,849,0,21,21
S.D.PUBLIC SCHOOL SONDHAD,06211704005,Haryana,PALWAL,HODAL,GSSS SONDHAD,SUNDHAD,121106,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,30,39,32,45,26,27,31,25,22,27,0,0,304,304,39,10,10
GYAN DEEP PUBLIC SCHOOL SONDHAD,06211704006,Haryana,PALWAL,HODAL,GSSS SONDHAD,SUNDHAD,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,10,9,11,12,14,7,7,0,0,0,0,0,70,80,9,7,7
P.L. SR. SEC. SCHOOL SONDHAD,06211704008,Haryana,PALWAL,HODAL,GSSS SONDHAD,SUNDHAD,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,75,28,19,23,12,16,18,11,18,19,42,26,307,307,28,13,13
M.D.PUBLIC SR.SEC. SCHOOL SONDHAD,06211704009,Haryana,PALWAL,HODAL,GSSS SONDHAD,SUNDHAD,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,10,29,14,27,30,25,32,28,25,39,23,70,352,352,29,14,14
MODISH PUBLIC PRY SCHOOL SONDHAD,06211704010,Haryana,PALWAL,HODAL,GSSS SONDHAD,SUNDHAD,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,39,30,33,45,38,47,39,38,23,26,17,15,390,390,30,23,23
JILE SUNITA CONVENT MIDDLE SCHOOL SONDHAD,06211704011,Haryana,PALWAL,HODAL,GSSS SONDHAD,SUNDHAD,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,11,14,30,39,6,7,4,0,0,0,0,0,111,111,14,8,8
ARMY PUBLIC SCHOOL SONDHAD,06211704012,Haryana,PALWAL,HODAL,GSSS SONDHAD,SUNDHAD,121106,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPS SUNDER NAGAR,06211704301,Haryana,PALWAL,HODAL,GSSS SONDHAD,SUNDER NAGAR,121106,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,15,8,9,7,8,0,0,0,0,0,0,0,47,47,8,2,2
GPS VIJAY GARH,06211704501,Haryana,PALWAL,HODAL,GGSSS BHIDUKI,VIJAY GARH,121106,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,9,14,8,5,4,0,0,0,0,0,0,0,40,40,14,2,2
SHIV MIDDLE SCHOOL BHUPGARH,06211704602,Haryana,PALWAL,HODAL,GSSS SIHA,BHUPGARH,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,23,28,39,22,27,30,33,37,0,0,0,0,239,239,28,11,11
GPS NO.1 HODAL,06211705001,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,38,30,41,53,44,0,0,0,0,0,0,0,206,206,30,8,8
GPS NO.2 HODAL,06211705002,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,64,49,46,64,41,0,0,0,0,0,0,0,264,264,49,11,11
GMSPS NO.3 HODAL,06211705003,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,16,30,40,41,47,0,0,0,0,0,0,0,174,174,30,8,8
GMSPS NO.4 HODAL,06211705004,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,54,66,74,101,129,0,0,0,0,0,0,0,424,424,66,17,17
GGMSPS HODAL,06211705005,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,15,33,52,41,49,0,0,0,0,0,0,0,190,190,33,10,10
GPS NO. 5 HODAL,06211705006,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,28,30,26,28,31,0,0,0,0,0,0,0,143,143,30,7,7
GMS NO.3 HODAL,06211705007,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,52,41,35,0,0,0,0,128,128,0,1,1
GMSSSS HODAL,06211705008,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,117,138,139,201,136,129,115,975,975,0,14,14
GGSSS HODAL,06211705009,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,147,181,204,183,202,213,160,1290,1290,0,28,28
ARYA HIGH SCHOOL HODAL,06211705013,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,32,34,40,37,30,26,25,27,19,29,0,0,299,299,34,12,12
SHINING STAR YOGANTER CONVENT. PUBLIC SCHOOL HODAL,06211705014,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,8,10,10,7,10,13,4,0,0,0,0,68,68,8,6,6
AVTAR PUBLIC SCHOOL HODAL,06211705019,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,15,28,31,26,31,24,13,15,0,0,0,0,183,183,28,8,8
AGGARWAL SR. SEC. SCHOOL HODAL,06211705020,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,34,36,31,23,41,22,32,30,29,26,31,34,369,447,36,9,9
SARVODYA PUBLIC SCHOOL HODAL,06211705023,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,3,5,21,23,16,9,10,0,0,0,0,93,93,3,8,8
BRIJ PUBLIC SCHOOL HODAL,06211705026,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,8,16,10,12,10,15,11,8,0,0,0,0,90,136,16,6,6
MODERN VIDYA NIKETAN SR SEC SCHOOL HODAL,06211705028,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,70,89,78,107,94,85,94,78,79,74,56,60,964,1024,89,21,21
S.D.PUBLIC HIGH SCHOOL HODAL,06211705029,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,21,29,22,43,41,40,33,61,84,0,0,387,404,21,14,14
SARASWATI SR. SEC. SCHOOL HODAL,06211705030,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,33,29,40,31,27,28,40,37,101,127,156,129,778,778,29,23,23
I.S. MEMORIAL SR. SEC. SCHOOL HODAL,06211705034,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,41,63,53,88,68,89,96,113,110,86,145,132,1084,1084,63,29,29
B.K.V.M SR. SEC. SCHOOL HODAL,06211705036,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,10,17,17,31,20,26,17,41,59,32,42,328,328,10,18,18
BHARAT SHIKSHA NIKETAN HODAL,06211705037,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,17,2,10,8,4,9,9,7,18,52,0,0,136,136,2,10,10
DAYANAND SR. SEC. SCHOOL HODAL,06211705038,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,50,30,30,30,37,50,70,81,82,134,191,173,958,958,30,19,19
TAKSHILA MIDDLE SCHOOL HODAL,06211705039,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,15,12,23,17,15,17,35,24,0,0,0,0,158,158,12,8,8
VIKASH PUBLIC SR. SEC. SCHOOL HODAL,06211705041,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,4,7,8,10,15,45,18,23,31,48,234,426,869,869,7,20,20
ANUPAM PUBLIC SR. SEC. SCHOOL HODAL,06211705042,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,33,40,44,45,54,68,59,61,80,92,139,159,874,925,40,24,24
SHRI RAM PUBLIC HIGH SCHOOL HODAL,06211705043,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,18,22,22,15,12,14,8,9,8,9,0,0,137,137,22,10,10
JAI SHRI BALAJI HIGH SCHOOL HODAL,06211705044,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,36,48,38,49,44,32,50,30,137,39,0,0,503,503,48,11,11
VASHISTHA V.N. SR.SEC.SCHOOL HODAL,06211705046,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,12,14,15,16,15,12,15,15,13,85,69,186,467,467,14,19,19
MANAS SHIKSHA SADAN SCHOOL HODAL,06211705047,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,111,112,73,66,60,41,46,36,14,9,0,0,568,568,112,13,13
H.G. MEMO. PUBLIC SCHOOL HODAL,06211705048,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,68,66,77,77,86,85,89,88,151,152,284,312,1535,1535,66,46,46
SHREE TYAGI MODERN PUBLIC SCHOOL HODAL,06211705049,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,45,52,76,81,85,79,91,99,79,87,67,79,920,920,52,35,35
SHREE KRISHANA VIDHYA MANDIR MIDDLE SCHOOL HODAL,06211705050,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,15,19,21,12,11,16,7,0,0,0,0,117,117,15,12,12
VISHAV BHARTI PRY PUBLIC SCHOOL HODAL,06211705051,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,4,0,2,3,0,0,0,0,0,0,0,9,25,4,4,4
LORD BUDHHA PUBLIC MIDDLE SCHOOL HODAL,06211705052,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,7,8,5,5,3,7,8,6,0,0,0,0,49,49,8,8,8
L.D.B. PUBLIC PRY. SCHOOL HODAL,06211705053,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,15,14,10,6,13,0,0,0,0,0,0,0,58,58,14,6,6
LALA HUKAM CHAND PUBLIC HIGH SCHOOL HODAL,06211705054,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,28,37,36,42,32,30,35,36,32,0,0,338,439,28,13,13
KALA PUBLIC MIDDLE SCHOOL HODAL,06211705055,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,12,11,13,12,12,11,9,9,0,0,0,0,89,89,11,6,6
SWAMI VIVEKANAND MODERN HIGH SCHOOL HODAL,06211705056,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,22,34,32,24,28,32,29,31,32,67,59,420,457,22,16,16
SPECTRUM INTERNATIONAL HIGH SCHOOL HODAL,06211705057,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,47,47,43,60,49,47,52,46,37,39,27,49,543,644,47,34,34
AGERSAN PUBLIC HIGH SCHOOL HODAL,06211705058,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,28,30,35,35,49,32,49,35,86,51,50,51,531,608,30,30,30
ADRASH VIDHYA MANDIR SEN.SEC.SCHOOL HODAL,06211705059,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,42,47,54,41,45,60,61,67,49,66,67,92,691,691,47,21,21
"J.D.B. PUBLIC HIGH SCHOOL, HODAL",06211705064,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,43,60,58,63,65,71,58,56,57,84,0,0,615,615,60,17,17
ASHA GANGA PUBLIC MIDDLE SCHOOL HODAL,06211705066,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,1,12,14,27,10,13,13,4,0,0,0,0,94,94,12,8,8
Gopal Public School,06211705067,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,38,25,15,6,6,5,0,0,0,0,0,0,95,95,25,10,10
S P PUBLIC SCHOOL HODAL,06211705068,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,20,26,71,29,32,23,22,13,0,0,0,0,236,236,26,7,7
YMCA Public School Bhulwana,06214100158,Haryana,PALWAL,HODAL,GSSS BHULWANA,BHULWANA,121106,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,1-Rural,38,23,30,16,14,0,0,0,0,0,0,0,121,121,23,8,8
JEEVAN JYOTI INTERNATIONAL SCHOOL BEDHA PATTI HODAL,06214100457,Haryana,PALWAL,HODAL,GSSS BHULWANA,BEDA PATTI,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,54,55,54,52,78,75,79,88,0,0,0,0,535,535,55,19,19
MOUNT ERA PUBLIC SCHOOL BYE PAS HODAL,06214100463,Haryana,PALWAL,HODAL,GSSS HODAL,HODAL,121106,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,42,39,22,21,20,11,0,0,0,0,0,0,155,155,39,8,8
GMSPS HASSANPUR,06210200101,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,HASSANPUR(RURAL),121107,1-Primary,1-Boys,1,5,1-Department of Education,1-Department of Education,,1-Rural,25,31,25,36,41,0,0,0,0,0,0,0,158,158,31,5,5
GSSS HASSANPUR,06210200102,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,HASSANPUR(RURAL),121107,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,41,48,44,62,56,113,46,410,410,0,10,10
GGSSS HASSANPUR,06210200103,Haryana,PALWAL,HASSANPUR,GGSSS HASSANPUR,HASSANPUR(RURAL),121107,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,77,65,93,197,122,189,84,827,827,0,18,18
TAGORE BAL MANDIR HASSANPUR,06210200106,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,HASSANPUR(RURAL),121107,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,32,45,49,42,41,42,39,35,41,27,0,0,393,393,45,10,10
GGPS HASSANPUR,06210200108,Haryana,PALWAL,HASSANPUR,GGSSS HASSANPUR,HASSANPUR(RURAL),121107,1-Primary,2-Girls,1,5,1-Department of Education,1-Department of Education,,1-Rural,52,62,73,55,89,0,0,0,0,0,0,0,331,331,62,11,11
JEEVAN JYOTI SCHOOL HASSANPUR,06210200109,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,HASSANPUR(RURAL),121107,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,15,23,17,14,13,14,6,9,0,0,0,0,111,111,23,8,8
SARASWATI VIDYA MANDIR HASSANPUR,06210200110,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,HASSANPUR(RURAL),121107,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,23,20,17,20,19,0,0,0,0,0,0,0,99,99,20,5,5
BRIJ MANDAL PUB.SE.SEC.HASSANPUR,06210200111,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,HASSANPUR(RURAL),121107,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,10,11,15,13,30,11,15,19,21,28,31,51,255,255,11,12,12
BL PUBLIC SR SEC SCHOOL HASSANPUR,06210200112,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,HASSANPUR(RURAL),121107,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,12,12,17,17,18,24,29,25,31,71,105,108,469,469,12,12,12
JVM SE.SEC. SCHOOL HASSANPUR,06210200113,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,HASSANPUR(RURAL),121107,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,31,25,29,37,30,28,40,58,85,125,227,283,998,998,25,14,14
D.K. HIGH SCHOOL HASSANPUR,06210200114,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,HASSANPUR(RURAL),121107,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,16,20,22,29,21,24,28,12,23,10,0,0,205,205,20,10,10
MODERN PUBLIC SCHOOL HASSANPUR,06210200115,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,HASSANPUR(RURAL),121107,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,27,24,30,19,21,20,9,4,0,0,0,0,154,154,24,8,8
MAA OMWATI GLOBAL SR. SEC. SCHOOL HASSANPUR,06210200118,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,HASSANPUR(RURAL),121107,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,24,37,30,47,21,21,27,21,30,16,17,12,303,303,37,24,24
GPS MAHOLI,06210200201,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,MAHOLI,121107,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,16,24,14,16,34,0,0,0,0,0,0,0,104,104,24,3,3
GMS MAHOLI,06210200202,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,MAHOLI,121107,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,23,29,18,0,0,0,0,70,70,0,1,1
GHS LEHARPUR,06210200301,Haryana,PALWAL,HASSANPUR,GGSSS HASSANPUR,WALI MOHAMMADPUR,121107,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,84,78,40,59,47,0,0,308,308,0,6,6
GPS LEHARPUR,06210200302,Haryana,PALWAL,HASSANPUR,GGSSS HASSANPUR,WALI MOHAMMADPUR,121107,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,27,32,27,24,21,0,0,0,0,0,0,0,131,131,32,5,5
GMS SATUAGARHI,06210200401,Haryana,PALWAL,HASSANPUR,GGSSS HASSANPUR,MURTAZABAD,121107,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,21,14,21,0,0,0,0,56,56,0,3,3
GPS SATUAGARHI,06210200403,Haryana,PALWAL,HASSANPUR,GGSSS HASSANPUR,MURTAZABAD,121107,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,15,33,26,27,29,0,0,0,0,0,0,0,130,130,33,4,4
NEHRU VIDYA NIKETAN SCHOOLS MURTAZABAD,06210200404,Haryana,PALWAL,HASSANPUR,GGSSS HASSANPUR,MURTAZABAD,121107,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,30,29,33,30,34,29,28,35,37,28,0,0,313,313,29,10,10
GMS JATOLI,06210200501,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,JATOLI,121107,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,69,48,47,0,0,0,0,164,164,0,4,4
GPS JATOLI,06210200503,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,JATOLI,121107,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,41,33,24,30,31,0,0,0,0,0,0,0,159,159,33,6,6
GANGA SAHAY HIGH SCHOOL JATOLI,06210200504,Haryana,PALWAL,HASSANPUR,GSSS HASSANPUR,JATOLI,121107,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,30,8,19,20,22,10,13,14,11,34,0,0,181,181,8,10,10
